order_id,order_date,customer_id,customer_type,region,sales_channel,product,category,quantity,unit_price,unit_cost,discount_pct,shipping_cost,payment_method,status
10589,2026-03-08,C1119,B2C,CZ-West,Sales Rep,Monitor 27,Electronics,4.0,7277.0,4906.0,0.0,487.0,Invoice,Returned
10590,2026-07-07,C1016,B2C,SK-West,Sales Rep,Monitor 34,Electronics,3.0,13140.0,10479.0,0.1,266.0,Invoice,Completed
10591,2026-01-12,C1050,B2B,CZ-East,Partner,Office Chair,Furniture,4.0,6338.0,3819.0,0.0,214.0,Bank Transfer,Completed
10592,2026-03-23,C1282,B2C,CZ-East,Partner,Mouse,Accessories,2.0,1098.0,538.0,0.0,204.0,Bank Transfer,Completed
10593,2026-04-13,C1044,B2B,CZ-East,Sales Rep,Mouse,Accessories,4.0,960.0,533.0,0.0,227.0,Card,Cancelled
10594,2026-01-17,C1245,B2B,CZ-West,Partner,Paper Shredder,Office,3.0,3224.0,1869.0,0.2,273.0,Invoice,Completed
10595,2026-03-18,C1298,B2C,SK-East,Online,Docking Station,Accessories,1.0,4088.0,2633.0,0.05,399.0,Bank Transfer,Returned
10596,2026-05-22,C1246,B2B,CZ-East,Sales Rep,Keyboard,Accessories,1.0,1705.0,1055.0,0.0,379.0,Invoice,Cancelled
10597,2026-02-06,C1183,B2B,SK-West,Partner,Mouse,Accessories,3.0,1096.0,508.0,0.0,380.0,Invoice,Cancelled
10598,2026-03-27,C1239,B2C,CZ-East,Online,Laptop Pro 14,Electronics,4.0,27352.0,21179.0,0.0,222.0,Bank Transfer,Completed
10599,2026-02-14,C1275,B2B,CZ-East,Sales Rep,Laptop Air 13,Electronics,6.0,20829.0,16598.0,0.0,142.0,Invoice,Cancelled
10600,2026-04-21,C1011,B2C,CZ-East,Online,Office Chair,Furniture,1.0,6044.0,3754.0,0.15,153.0,Invoice,Cancelled
10601,2026-03-11,C1250,B2B,SK-West,Online,Monitor 34,Electronics,3.0,13544.0,,0.15,296.0,Card,Cancelled
10602,2026-05-17,C1092,B2B,CZ-West,Online,Office Chair,Furniture,2.0,6666.0,3892.0,0.0,114.0,Invoice,Cancelled
10603,2026-07-17,C1037,B2B,SK-West,Online,Office Chair,Furniture,4.0,5893.0,3959.0,0.1,22.0,Card,Cancelled
10604,2026-05-15,C1267,B2B,CZ-Central,Online,Keyboard,Accessories,6.0,1900.0,1020.0,0.0,341.0,Bank Transfer,Completed
10605,2026-04-16,C1158,B2B,,Online,Laptop Pro 14,Electronics,7.0,28224.0,21462.0,0.0,173.0,Invoice,Completed
10606,2026-06-03,C1223,B2B,CZ-West,Partner,Laptop Pro 14,Electronics,4.0,29521.0,19586.0,0.05,225.0,Card,Cancelled
10607,2026-07-24,C1132,B2C,CZ-West,Partner,Laptop Air 13,Electronics,5.0,23528.0,16426.0,0.05,330.0,Card,Completed
10608,2026-03-19,C1223,B2B,,Sales Rep,Docking Station,Accessories,2.0,4225.0,2676.0,0.15,503.0,Invoice,Completed
10609,2026-07-22,C1273,B2B,CZ-Central,Online,Monitor 27,Electronics,6.0,8127.0,4921.0,0.0,391.0,Card,Completed
10610,2026-03-14,C1280,B2B,CZ-West,Online,Laptop Air 13,Electronics,4.0,20557.0,15824.0,0.05,466.0,Bank Transfer,Completed
10611,2026-02-19,C1240,B2C,SK-West,Partner,Laptop Air 13,Electronics,7.0,21558.0,16799.0,0.0,287.0,Card,Completed
10612,2026-05-28,C1270,B2B,SK-East,Sales Rep,Laptop Air 13,Electronics,4.0,22956.0,16269.0,0.0,412.0,Invoice,Completed
10613,2026-04-17,C1060,B2B,CZ-Central,Online,Laptop Pro 14,Electronics,3.0,31469.0,21811.0,0.0,357.0,Invoice,Completed
10614,2026-05-04,C1297,B2C,CZ-Central,Sales Rep,Bookshelf,Furniture,7.0,5141.0,3424.0,0.0,378.0,Bank Transfer,Completed
10615,2026-07-05,C1110,B2B,CZ-East,Sales Rep,Paper Shredder,Office,6.0,3107.0,1982.0,0.15,336.0,Invoice,Completed
10616,2026-05-06,C1278,B2C,SK-West,Online,Paper Shredder,Office,6.0,3512.0,1894.0,0.35,510.0,Bank Transfer,Returned
10617,2026-07-21,C1090,B2B,SK-West,Sales Rep,Bookshelf,Furniture,3.0,4889.0,3493.0,0.0,546.0,Bank Transfer,Cancelled
10618,2026-04-16,C1282,B2C,SK-East,Sales Rep,Keyboard,Accessories,5.0,1775.0,1020.0,0.15,422.0,Card,Cancelled
10619,2026-02-20,C1078,B2C,CZ-Central,Online,Desk 140,Furniture,3.0,10030.0,6440.0,0.05,227.0,Card,Completed
10620,2026-01-08,C1298,B2B,SK-East,Sales Rep,Desk 140,Furniture,7.0,9106.0,5837.0,0.0,406.0,Card,Completed
10621,2026-03-14,C1118,B2B,CZ-West,Partner,Desk 180,Furniture,1.0,13296.0,9017.0,0.0,518.0,Bank Transfer,Cancelled
10622,2026-03-15,C1230,B2B,CZ-West,Sales Rep,Printer,Office,1.0,6809.0,4747.0,0.05,189.0,Bank Transfer,Returned
10623,2026-06-05,C1074,B2C,SK-West,Online,Monitor 34,Electronics,2.0,13571.0,9276.0,0.1,424.0,Invoice,Completed
10624,2026-07-03,C1113,B2B,SK-West,Partner,Keyboard,Accessories,3.0,1811.0,1027.0,0.05,404.0,Invoice,Returned
10625,2026-05-20,C1061,B2C,SK-East,Online,Laptop Air 13,Electronics,6.0,22409.0,16432.0,0.05,371.0,Invoice,Completed
10626,2026-03-10,C1254,B2B,SK-West,Partner,Executive Chair,Furniture,3.0,13360.0,7410.0,0.05,196.0,Bank Transfer,Cancelled
10627,2026-07-19,C1128,B2B,SK-East,Partner,Docking Station,Accessories,2.0,4399.0,2789.0,0.0,340.0,Card,Completed
10628,2026-01-15,C1175,B2C,CZ-Central,Online,Executive Chair,Furniture,5.0,11275.0,7570.0,0.1,559.0,Invoice,Returned
10629,2026-06-14,C1056,B2B,CZ-East,Online,Paper Shredder,Office,7.0,2914.0,1918.0,0.0,446.0,Invoice,Completed
10630,2026-04-02,C1092,B2B,CZ-Central,Online,Executive Chair,Furniture,3.0,,6991.0,0.0,215.0,Bank Transfer,Returned
10631,2026-01-09,C1204,B2B,SK-West,Sales Rep,Laptop Air 13,Electronics,4.0,19475.0,16481.0,0.0,258.0,Bank Transfer,Completed
10632,2026-06-08,C1178,B2B,SK-West,Partner,Monitor 27,Electronics,2.0,8331.0,5262.0,,188.0,Card,Completed
10633,2026-01-07,C1287,B2C,SK-West,Online,,Accessories,1.0,1122.0,570.0,0.0,525.0,Card,Cancelled
10634,2026-01-28,C1007,B2B,CZ-West,Sales Rep,Paper Shredder,Office,5.0,3053.0,1838.0,0.15,487.0,Invoice,Completed
10635,2026-03-31,C1219,B2C,CZ-West,Online,Keyboard,Accessories,3.0,1981.0,941.0,0.0,389.0,Card,Completed
10636,2026-02-03,C1120,B2B,SK-West,Sales Rep,Printer,Office,6.0,7451.0,4337.0,0.0,417.0,Bank Transfer,Completed
10637,2026-01-02,C1172,B2B,CZ-West,Online,Laptop Pro 14,Electronics,1.0,32407.0,20703.0,0.2,398.0,,Completed
10638,2026-01-29,C1088,B2B,CZ-Central,Partner,Monitor 27,Electronics,1.0,8423.0,4979.0,0.0,445.0,Card,Returned
10639,2026-01-30,C1155,,CZ-Central,Partner,Docking Station,Accessories,7.0,3691.0,2691.0,0.0,154.0,Invoice,Completed
10640,2026-07-13,C1026,B2B,CZ-Central,Sales Rep,Laptop Air 13,Electronics,2.0,22289.0,17050.0,0.2,292.0,Invoice,Completed
10641,2026-07-05,C1273,B2C,CZ-Central,Partner,Laptop Pro 14,Electronics,2.0,28668.0,20971.0,0.0,589.0,Bank Transfer,Cancelled
10642,2026-06-26,C1068,B2B,CZ-East,Online,Monitor 34,Electronics,3.0,15413.0,9802.0,0.2,425.0,Invoice,Completed
10643,2026-04-17,C1033,B2B,CZ-East,Sales Rep,Desk 140,Furniture,5.0,8893.0,6023.0,0.0,459.0,Card,Completed
10644,2026-01-19,C1144,B2B,CZ-East,Online,Executive Chair,Furniture,4.0,12991.0,7948.0,0.25,283.0,Bank Transfer,Completed
10645,2026-04-04,C1074,B2C,CZ-Central,Online,Desk 140,Furniture,3.0,8559.0,5898.0,0.0,407.0,Card,Completed
10646,2026-07-05,C1124,B2C,,Partner,Webcam,Accessories,6.0,2146.0,1362.0,0.05,422.0,,Completed
10647,2026-05-08,C1110,B2B,CZ-East,Online,Monitor 34,Electronics,4.0,13926.0,9375.0,0.05,429.0,Bank Transfer,Completed
10648,2026-01-12,C1291,B2B,CZ-Central,Sales Rep,Keyboard,Accessories,7.0,1713.0,1004.0,0.0,284.0,Bank Transfer,Completed
10649,2026-05-20,C1263,B2B,SK-East,Online,Monitor 34,Electronics,2.0,14497.0,9554.0,0.1,334.0,Bank Transfer,Completed
10650,2026-02-26,C1220,B2B,,Partner,Laptop Air 13,Electronics,2.0,20472.0,17068.0,0.1,226.0,Card,Completed
