order_id,order_date,customer_id,customer_type,region,sales_channel,product,category,quantity,unit_price,unit_cost,discount_pct,shipping_cost,payment_method,status,gross_sales,discount_amount,net_sales,total_cost,profit
10435,2026-06-22,C1239,B2C,SK-East,Online,Desk 180,Furniture,6.0,11858.0,8346.0,0.1,307.0,Invoice,Completed,71148.0,7114.8,64033.2,50076.0,13650.199999999997
10436,2026-05-19,C1287,B2C,SK-West,Sales Rep,Executive Chair,Furniture,5.0,11619.0,8016.0,0.0,520.0,Bank Transfer,Completed,58095.0,0.0,58095.0,40080.0,17495.0
10437,2026-02-09,C1256,B2C,SK-East,Partner,Docking Station,Accessories,1.0,4141.0,2907.0,0.1,321.0,Card,Completed,4141.0,414.1,3726.9,2907.0,498.9000000000001
10438,2026-06-30,C1111,B2B,CZ-East,Online,Monitor 34,Electronics,1.0,13759.0,9180.0,0.1,166.0,Card,Completed,13759.0,1375.9,12383.1,9180.0,3037.1000000000004
10439,2026-07-14,C1049,B2C,CZ-West,Sales Rep,Laptop Pro 14,Electronics,2.0,25549.0,20235.0,0.0,173.0,Invoice,Cancelled,51098.0,0.0,51098.0,40470.0,10455.0
10440,2026-02-16,C1120,Unknown,SK-West,Partner,Office Chair,Furniture,3.0,6409.0,3921.0,0.2,173.0,Bank Transfer,Returned,19227.0,3845.4,15381.6,11763.0,3445.6000000000004
10441,2026-04-14,C1211,B2B,SK-East,Online,Mouse,Accessories,4.0,1147.0,518.0,0.2,135.0,Invoice,Completed,4588.0,917.6,3670.4,2072.0,1463.4
10442,2026-03-16,C1186,B2C,CZ-West,Online,Monitor 34,Electronics,4.0,13014.0,9319.0,0.0,195.0,Invoice,Completed,52056.0,0.0,52056.0,37276.0,14585.0
10443,2026-01-05,C1046,B2C,CZ-East,Online,Laptop Pro 14,Electronics,6.0,29935.0,21278.0,0.05,386.0,Card,Completed,179610.0,8980.5,170629.5,127668.0,42575.5
10444,2026-02-27,C1135,B2C,SK-West,Sales Rep,Laptop Pro 14,Electronics,2.0,27408.0,22058.0,0.0,384.0,Bank Transfer,Cancelled,54816.0,0.0,54816.0,44116.0,10316.0
10445,2026-06-17,C1170,B2B,CZ-Central,Partner,Monitor 34,Electronics,7.0,13816.0,10344.0,0.0,409.0,Bank Transfer,Completed,96712.0,0.0,96712.0,72408.0,23895.0
10446,2026-01-31,C1167,B2B,CZ-East,Partner,Keyboard,Accessories,5.0,2224.0,965.0,0.05,258.0,Bank Transfer,Completed,11120.0,556.0,10564.0,4825.0,5481.0
10447,2026-02-26,C1098,B2C,CZ-East,Sales Rep,Keyboard,Accessories,1.0,1814.0,913.0,0.0,712.0,Bank Transfer,Completed,1814.0,0.0,1814.0,913.0,189.0
10448,2026-01-17,C1107,B2C,SK-East,Sales Rep,Keyboard,Accessories,4.0,2048.0,969.0,0.1,295.0,Bank Transfer,Completed,8192.0,819.2,7372.8,3876.0,3201.8
10449,2026-05-08,C1287,B2B,CZ-Central,Sales Rep,Laptop Air 13,Electronics,1.0,21639.0,15566.0,0.1,70.0,Bank Transfer,Completed,21639.0,2163.9,19475.1,15566.0,3839.0999999999985
10450,2026-07-16,C1043,B2B,SK-West,Partner,Keyboard,Accessories,3.0,1893.0,1026.0,0.0,382.0,Bank Transfer,Completed,5679.0,0.0,5679.0,3078.0,2219.0
10451,2026-04-09,C1008,B2B,CZ-East,Online,Laptop Pro 14,Electronics,6.0,29847.0,22333.0,0.2,193.0,Card,Completed,179082.0,35816.4,143265.6,133998.0,9074.600000000006
10452,2026-05-21,C1174,B2C,SK-West,Sales Rep,Desk 140,Furniture,4.0,7911.0,5869.0,0.0,575.0,Card,Completed,31644.0,0.0,31644.0,23476.0,7593.0
10453,2026-07-20,C1005,B2C,CZ-East,Online,Monitor 27,Electronics,2.0,7674.0,5522.0,0.25,421.0,Invoice,Completed,15348.0,3837.0,11511.0,11044.0,46.0
10454,2026-05-02,C1252,B2C,CZ-East,Sales Rep,Laptop Pro 14,Electronics,7.0,27070.0,22118.0,0.0,275.0,Invoice,Completed,189490.0,0.0,189490.0,154826.0,34389.0
10455,2026-07-14,C1186,B2B,CZ-West,Partner,Printer,Office,7.0,6556.0,4730.0,0.0,376.0,Invoice,Returned,45892.0,0.0,45892.0,33110.0,12406.0
10456,2026-02-19,C1207,B2C,Unknown,Sales Rep,Desk 180,Furniture,4.0,13789.0,8639.0,0.15,,Card,Completed,55156.0,8273.4,46882.6,34556.0,
10457,2026-07-01,C1115,B2B,Unknown,Partner,Printer,Office,2.0,6813.0,4638.0,0.05,440.0,Bank Transfer,Completed,13626.0,681.3000000000001,12944.7,9276.0,3228.7000000000007
10458,2026-07-01,C1074,B2C,SK-West,Partner,Monitor 34,Electronics,7.0,15688.0,9730.0,0.0,520.0,Card,Completed,109816.0,0.0,109816.0,68110.0,41186.0
10459,2026-07-11,C1159,B2B,CZ-Central,Sales Rep,Laptop Air 13,Electronics,5.0,20083.0,16342.0,0.0,579.0,Bank Transfer,Completed,100415.0,0.0,100415.0,81710.0,18126.0
10460,2026-03-26,C1097,B2C,SK-East,Online,Desk 140,Furniture,,9363.0,5902.0,0.0,216.0,Card,Cancelled,,,,,
10461,2026-02-14,C1027,B2C,SK-East,Partner,Keyboard,Accessories,6.0,1901.0,964.0,0.0,150.0,Invoice,Completed,11406.0,0.0,11406.0,5784.0,5472.0
10462,2026-01-10,C1101,B2B,CZ-East,Online,Laptop Air 13,Electronics,5.0,20464.0,16674.0,0.0,364.0,Card,Returned,102320.0,0.0,102320.0,83370.0,18586.0
10463,2026-02-27,C1103,B2C,SK-East,Sales Rep,Webcam,Accessories,7.0,2216.0,1321.0,0.0,365.0,Card,Cancelled,15512.0,0.0,15512.0,9247.0,5900.0
10464,2026-05-31,C1206,B2B,SK-East,Sales Rep,Office Chair,Furniture,2.0,6320.0,4093.0,0.0,328.0,Bank Transfer,Completed,12640.0,0.0,12640.0,8186.0,4126.0
10465,2026-04-03,C1174,B2B,CZ-East,Online,Executive Chair,Furniture,1.0,10891.0,6889.0,0.0,408.0,Invoice,Completed,10891.0,0.0,10891.0,6889.0,3594.0
10466,2026-07-05,C1072,B2B,SK-West,Online,Webcam,Accessories,7.0,2446.0,1333.0,0.0,107.0,Invoice,Completed,17122.0,0.0,17122.0,9331.0,7684.0
10467,2026-03-13,C1054,B2B,CZ-East,Sales Rep,Desk 180,Furniture,1.0,12095.0,8367.0,0.15,659.0,Card,Completed,12095.0,1814.25,10280.75,8367.0,1254.75
10468,2026-06-17,C1056,B2C,CZ-East,Online,Office Chair,Furniture,2.0,6082.0,3798.0,0.0,375.0,Bank Transfer,Completed,12164.0,0.0,12164.0,7596.0,4193.0
10469,2026-04-26,C1075,B2C,CZ-West,Sales Rep,Monitor 34,Electronics,5.0,14641.0,10110.0,0.1,119.0,Card,Completed,73205.0,7320.5,65884.5,50550.0,15215.5
10470,2026-06-03,C1194,B2C,Unknown,Sales Rep,Paper Shredder,Office,6.0,3411.0,1930.0,,488.0,Card,Completed,20466.0,,,11580.0,
10471,2026-05-15,C1163,B2B,SK-East,Partner,Bookshelf,Furniture,2.0,5318.0,3598.0,0.15,313.0,Bank Transfer,Completed,10636.0,1595.3999999999999,9040.6,7196.0,1531.6000000000004
10472,2026-05-27,C1102,B2B,CZ-Central,Sales Rep,Bookshelf,Furniture,1.0,5356.0,3834.0,0.0,263.0,Card,Returned,5356.0,0.0,5356.0,3834.0,1259.0
10473,2026-07-19,C1200,B2B,CZ-Central,Online,Docking Station,Accessories,2.0,4042.0,2610.0,0.15,508.0,Invoice,Completed,8084.0,1212.6,6871.4,5220.0,1143.3999999999996
10474,2026-03-31,C1062,B2B,CZ-West,Partner,Mouse,Accessories,6.0,1034.0,498.0,0.0,175.0,Bank Transfer,Completed,6204.0,0.0,6204.0,2988.0,3041.0
10475,2026-05-26,C1273,B2C,CZ-West,Online,Bookshelf,Furniture,6.0,5699.0,3544.0,0.3,424.0,Card,Returned,34194.0,10258.199999999999,23935.800000000003,21264.0,2247.800000000003
10476,2026-04-02,C1100,B2B,CZ-Central,Partner,Docking Station,Accessories,5.0,3855.0,2613.0,0.0,163.0,Card,Completed,19275.0,0.0,19275.0,13065.0,6047.0
10477,2026-04-24,C1276,B2B,CZ-West,Partner,Office Chair,Furniture,7.0,6087.0,3792.0,0.0,225.0,Unknown,Completed,42609.0,0.0,42609.0,26544.0,15840.0
10478,2026-04-02,C1100,B2C,CZ-East,Partner,Printer,Office,2.0,7005.0,4868.0,0.3,633.0,Bank Transfer,Completed,14010.0,4203.0,9807.0,9736.0,-562.0
10479,2026-05-19,C1167,B2B,SK-West,Sales Rep,Executive Chair,Furniture,4.0,12733.0,7710.0,0.0,416.0,Invoice,Completed,50932.0,0.0,50932.0,30840.0,19676.0
10480,2026-03-08,C1095,B2B,SK-East,Sales Rep,Office Chair,Furniture,3.0,6560.0,3850.0,0.05,347.0,Bank Transfer,Cancelled,19680.0,984.0,18696.0,11550.0,6799.0
10481,2026-03-08,C1145,B2B,SK-East,Sales Rep,Webcam,Accessories,4.0,2307.0,1333.0,0.15,347.0,Card,Completed,9228.0,1384.2,7843.8,5332.0,2164.8
10482,2026-06-19,C1015,B2B,CZ-West,Sales Rep,Office Chair,Furniture,4.0,5930.0,3925.0,0.1,318.0,Card,Completed,23720.0,2372.0,21348.0,15700.0,5330.0
10483,2026-01-05,C1150,B2B,CZ-East,Partner,Mouse,Accessories,1.0,1005.0,500.0,0.1,297.0,Card,Completed,1005.0,100.5,904.5,500.0,107.5
10484,2026-04-18,C1023,B2B,SK-East,Online,Mouse,Accessories,4.0,1093.0,528.0,0.1,400.0,Bank Transfer,Completed,4372.0,437.20000000000005,3934.8,2112.0,1422.8000000000002
10485,2026-04-02,C1142,B2C,CZ-East,Online,Keyboard,Accessories,4.0,1967.0,976.0,0.15,469.0,Card,Completed,7868.0,1180.2,6687.8,3904.0,2314.8
10486,2026-05-15,C1213,B2B,SK-East,Sales Rep,Office Chair,Furniture,2.0,5893.0,3888.0,0.05,10.0,Bank Transfer,Completed,11786.0,589.3000000000001,11196.7,7776.0,3410.7000000000007
10487,2026-04-07,C1288,B2B,CZ-East,Sales Rep,Desk 140,Furniture,7.0,8460.0,5463.0,0.0,265.0,Bank Transfer,Completed,59220.0,0.0,59220.0,38241.0,20714.0
10488,2026-07-16,C1104,B2B,CZ-East,Partner,Webcam,Accessories,5.0,2347.0,1353.0,0.0,205.0,Invoice,Returned,11735.0,0.0,11735.0,6765.0,4765.0
10489,2026-01-22,C1040,B2C,CZ-East,Sales Rep,Desk 140,Furniture,7.0,8491.0,5811.0,0.0,73.0,Invoice,Cancelled,59437.0,0.0,59437.0,40677.0,18687.0
10490,2026-07-28,C1204,B2B,CZ-West,Partner,Keyboard,Accessories,4.0,1964.0,987.0,0.0,579.0,Invoice,Completed,7856.0,0.0,7856.0,3948.0,3329.0
10491,2026-05-10,C1223,B2C,CZ-Central,Partner,Laptop Air 13,Electronics,1.0,21939.0,16767.0,0.0,230.0,Invoice,Completed,21939.0,0.0,21939.0,16767.0,4942.0
10492,2026-01-14,C1101,B2B,CZ-West,Partner,Mouse,Accessories,4.0,1164.0,505.0,0.0,230.0,Card,Returned,4656.0,0.0,4656.0,2020.0,2406.0
10493,2026-02-08,C1004,B2C,SK-West,Partner,Office Chair,Furniture,3.0,6576.0,3853.0,0.0,183.0,Card,Cancelled,19728.0,0.0,19728.0,11559.0,7986.0
10494,2026-03-28,C1212,B2B,CZ-East,Online,Executive Chair,Furniture,2.0,11148.0,7415.0,0.1,348.0,Bank Transfer,Completed,22296.0,2229.6,20066.4,14830.0,4888.4000000000015
10495,2026-07-02,C1161,B2B,CZ-East,Sales Rep,Printer,Office,4.0,7018.0,4628.0,0.15,62.0,Invoice,Completed,28072.0,4210.8,23861.2,18512.0,5287.200000000001
10496,2026-04-07,C1084,B2B,CZ-West,Online,Monitor 34,Electronics,6.0,13570.0,10370.0,0.1,203.0,Bank Transfer,Completed,81420.0,8142.0,73278.0,62220.0,10855.0
10497,2026-06-27,C1021,B2C,SK-East,Partner,Laptop Pro 14,Electronics,5.0,29691.0,20260.0,0.2,395.0,Invoice,Completed,148455.0,29691.0,118764.0,101300.0,17069.0
10498,2026-04-18,C1166,B2C,CZ-West,Partner,Keyboard,Accessories,6.0,1783.0,976.0,0.0,469.0,Bank Transfer,Cancelled,10698.0,0.0,10698.0,5856.0,4373.0
10499,2026-04-11,C1242,B2C,SK-East,Partner,Office Chair,Furniture,1.0,5802.0,3820.0,0.0,367.0,Card,Completed,5802.0,0.0,5802.0,3820.0,1615.0
10500,2026-07-23,C1280,B2B,SK-East,Partner,Desk 180,Furniture,1.0,11803.0,9739.0,0.25,374.0,Invoice,Completed,11803.0,2950.75,8852.25,9739.0,-1260.75
10501,2026-07-28,C1181,B2C,SK-East,Sales Rep,Executive Chair,Furniture,7.0,12487.0,7775.0,0.0,499.0,Bank Transfer,Completed,87409.0,0.0,87409.0,54425.0,32485.0
10502,2026-02-06,C1056,B2C,CZ-Central,Sales Rep,Docking Station,Accessories,5.0,4280.0,2613.0,0.0,396.0,Invoice,Completed,21400.0,0.0,21400.0,13065.0,7939.0
10503,2026-01-27,C1166,B2C,SK-West,Online,Monitor 34,Electronics,3.0,14836.0,9665.0,0.05,362.0,Card,Returned,44508.0,2225.4,42282.6,28995.0,12925.599999999999
10504,2026-02-28,C1226,B2B,CZ-East,Partner,Printer,Office,1.0,7471.0,4927.0,0.25,561.0,Invoice,Completed,7471.0,1867.75,5603.25,4927.0,115.25
10505,2026-05-10,C1017,B2B,SK-East,Online,Laptop Pro 14,Electronics,5.0,27705.0,21758.0,0.0,593.0,Invoice,Cancelled,138525.0,0.0,138525.0,108790.0,29142.0
10506,2026-05-16,C1077,B2B,SK-East,Online,Laptop Air 13,Electronics,7.0,20637.0,17323.0,0.15,404.0,Invoice,Completed,144459.0,21668.85,122790.15,121261.0,1125.1499999999942
10507,2026-06-20,C1038,B2B,SK-East,Partner,Executive Chair,Furniture,7.0,11294.0,7281.0,0.2,351.0,Bank Transfer,Completed,79058.0,15811.6,63246.4,50967.0,11928.400000000001
10508,2026-04-27,C1071,B2C,SK-East,Partner,Printer,Office,2.0,7507.0,4650.0,0.3,388.0,Bank Transfer,Completed,15014.0,4504.2,10509.8,9300.0,821.7999999999993
10509,2026-04-13,C1222,B2C,SK-West,Sales Rep,Desk 180,Furniture,5.0,14070.0,8768.0,0.05,477.0,Card,Completed,70350.0,3517.5,66832.5,43840.0,22515.5
10510,2026-06-13,C1121,B2C,CZ-West,Online,Office Chair,Furniture,5.0,6022.0,3775.0,0.0,,Invoice,Completed,30110.0,0.0,30110.0,18875.0,
10511,2026-02-05,C1217,B2C,CZ-Central,Online,Monitor 34,Electronics,3.0,14228.0,9648.0,0.0,286.0,Card,Completed,42684.0,0.0,42684.0,28944.0,13454.0
10512,2026-01-23,C1044,B2C,CZ-East,Online,Office Chair,Furniture,6.0,6497.0,3828.0,0.0,557.0,Card,Returned,38982.0,0.0,38982.0,22968.0,15457.0
10513,2026-04-19,C1196,B2B,CZ-West,Partner,Monitor 34,Electronics,2.0,12587.0,9461.0,0.0,330.0,Invoice,Returned,25174.0,0.0,25174.0,18922.0,5922.0
10514,2026-06-13,C1165,B2C,CZ-East,Sales Rep,Bookshelf,Furniture,6.0,5537.0,3438.0,0.0,219.0,Bank Transfer,Cancelled,33222.0,0.0,33222.0,20628.0,12375.0
10515,2026-02-04,C1111,B2C,SK-West,Partner,Bookshelf,Furniture,4.0,5713.0,3167.0,0.0,325.0,Bank Transfer,Cancelled,22852.0,0.0,22852.0,12668.0,9859.0
10516,2026-03-02,C1071,B2B,CZ-Central,Sales Rep,Laptop Pro 14,Electronics,1.0,28809.0,21925.0,0.0,187.0,Card,Completed,28809.0,0.0,28809.0,21925.0,6697.0
10517,2026-02-09,C1041,B2C,SK-East,Online,Executive Chair,Furniture,4.0,11234.0,7465.0,0.0,,Bank Transfer,Returned,44936.0,0.0,44936.0,29860.0,
10518,2026-01-02,C1137,B2B,CZ-Central,Online,Executive Chair,Furniture,4.0,12991.0,7911.0,0.0,200.0,Card,Cancelled,51964.0,0.0,51964.0,31644.0,20120.0
10519,2026-07-11,C1032,B2C,CZ-West,Online,Desk 180,Furniture,4.0,13768.0,8871.0,0.05,242.0,Invoice,Completed,55072.0,2753.6000000000004,52318.4,35484.0,16592.4
10520,2026-05-07,C1201,Unknown,CZ-Central,Online,Webcam,Accessories,5.0,2475.0,1290.0,0.0,332.0,Invoice,Returned,12375.0,0.0,12375.0,6450.0,5593.0
10521,2026-03-30,C1124,B2C,CZ-West,Sales Rep,Desk 180,Furniture,5.0,12553.0,9596.0,0.0,367.0,Bank Transfer,Cancelled,62765.0,0.0,62765.0,47980.0,14418.0
10522,2026-07-08,C1281,B2B,CZ-West,Sales Rep,Webcam,Accessories,2.0,2465.0,1291.0,0.05,423.0,Bank Transfer,Completed,4930.0,246.5,4683.5,2582.0,1678.5
10523,2026-02-19,C1248,B2C,CZ-Central,Sales Rep,Paper Shredder,Office,5.0,2777.0,1785.0,0.05,254.0,Invoice,Completed,13885.0,694.25,13190.75,8925.0,4011.75
10524,2026-03-10,C1260,B2C,CZ-Central,Partner,Keyboard,Accessories,6.0,1821.0,1008.0,0.05,280.0,Invoice,Completed,10926.0,546.3000000000001,10379.7,6048.0,4051.7000000000007
10525,2026-02-26,C1107,B2B,CZ-West,Partner,Laptop Pro 14,Electronics,1.0,27035.0,20610.0,0.15,355.0,Bank Transfer,Returned,27035.0,4055.25,22979.75,20610.0,2014.75
10526,2026-06-15,C1115,B2C,CZ-West,Online,Desk 140,Furniture,4.0,8874.0,5986.0,0.0,537.0,Invoice,Completed,35496.0,0.0,35496.0,23944.0,11015.0
10527,2026-04-19,C1263,B2C,CZ-Central,Sales Rep,Bookshelf,Furniture,7.0,5030.0,3700.0,0.0,424.0,Invoice,Cancelled,35210.0,0.0,35210.0,25900.0,8886.0
10528,2026-06-04,C1009,B2C,CZ-West,Partner,Monitor 34,Electronics,1.0,14160.0,9944.0,0.15,482.0,Invoice,Returned,14160.0,2124.0,12036.0,9944.0,1610.0
10529,2026-02-19,C1165,B2C,CZ-East,Online,Printer,Office,7.0,6971.0,4439.0,0.05,111.0,Card,Completed,48797.0,2439.85,46357.15,31073.0,15173.150000000001
10530,2026-03-29,C1124,B2C,SK-West,Sales Rep,Desk 140,Furniture,7.0,8996.0,6566.0,0.0,261.0,Card,Completed,62972.0,0.0,62972.0,45962.0,16749.0
10531,2026-02-27,C1294,B2B,SK-West,Online,Office Chair,Furniture,5.0,6186.0,3741.0,0.0,169.0,Card,Completed,30930.0,0.0,30930.0,18705.0,12056.0
10532,2026-03-14,C1110,B2C,SK-West,Partner,Desk 180,Furniture,2.0,12305.0,8812.0,0.1,377.0,Invoice,Completed,24610.0,2461.0,22149.0,17624.0,4148.0
10533,2026-02-27,C1244,B2C,CZ-East,Partner,Laptop Pro 14,Electronics,7.0,29268.0,21727.0,0.1,472.0,Bank Transfer,Completed,204876.0,20487.600000000002,184388.4,152089.0,31827.399999999994
10534,2026-01-19,C1092,B2C,SK-East,Online,Keyboard,Accessories,7.0,1864.0,1075.0,0.15,362.0,Invoice,Completed,13048.0,1957.1999999999998,11090.8,7525.0,3203.7999999999993
10535,2026-01-16,C1203,B2C,SK-West,Online,Executive Chair,Furniture,5.0,12084.0,7443.0,0.2,375.0,Bank Transfer,Completed,60420.0,12084.0,48336.0,37215.0,10746.0
10536,2026-01-16,C1010,B2B,CZ-East,Online,Paper Shredder,Office,5.0,3211.0,1851.0,0.05,173.0,Card,Cancelled,16055.0,802.75,15252.25,9255.0,5824.25
10537,2026-04-02,C1054,B2C,SK-East,Sales Rep,Paper Shredder,Office,2.0,3014.0,1925.0,0.05,253.0,Bank Transfer,Completed,6028.0,301.40000000000003,5726.6,3850.0,1623.6000000000004
10538,2026-06-06,C1045,B2C,CZ-East,Online,Desk 180,Furniture,3.0,13740.0,8434.0,0.0,222.0,Card,Returned,41220.0,0.0,41220.0,25302.0,15696.0
10539,2026-04-09,C1096,B2C,CZ-East,Online,Desk 180,Furniture,6.0,12697.0,8840.0,0.05,215.0,Card,Completed,76182.0,3809.1000000000004,72372.9,53040.0,19117.899999999994
10540,2026-06-08,C1260,B2B,CZ-East,Online,Webcam,Accessories,5.0,2358.0,1210.0,0.05,430.0,Card,Completed,11790.0,589.5,11200.5,6050.0,4720.5
10541,2026-02-27,C1134,B2C,CZ-Central,Online,Mouse,Accessories,2.0,1022.0,515.0,0.05,221.0,Invoice,Completed,2044.0,102.2,1941.8,1030.0,690.8
10542,2026-07-25,C1104,B2B,CZ-East,Partner,Monitor 27,Electronics,2.0,6971.0,5198.0,0.0,192.0,Invoice,Cancelled,13942.0,0.0,13942.0,10396.0,3354.0
10543,2026-02-15,C1093,B2C,CZ-West,Sales Rep,Monitor 27,Electronics,6.0,7022.0,4999.0,0.1,323.0,Bank Transfer,Returned,42132.0,4213.2,37918.8,29994.0,7601.800000000003
10544,2026-03-27,C1246,B2C,CZ-East,Sales Rep,Paper Shredder,Office,7.0,3043.0,1976.0,0.0,224.0,Card,Completed,21301.0,0.0,21301.0,13832.0,7245.0
10545,2026-05-02,C1122,B2C,CZ-West,Sales Rep,Docking Station,Accessories,1.0,4399.0,2564.0,0.15,277.0,Card,Cancelled,4399.0,659.85,3739.15,2564.0,898.1500000000001
10546,2026-06-29,C1210,B2B,SK-West,Partner,Laptop Pro 14,Electronics,2.0,29769.0,21501.0,0.0,345.0,Invoice,Cancelled,59538.0,0.0,59538.0,43002.0,16191.0
10547,2026-01-10,C1228,B2C,SK-West,Online,Webcam,Accessories,3.0,2636.0,1316.0,0.0,466.0,Bank Transfer,Returned,7908.0,0.0,7908.0,3948.0,3494.0
10548,2026-03-31,C1050,Unknown,CZ-Central,Sales Rep,Monitor 34,Electronics,6.0,14535.0,9662.0,0.1,341.0,Invoice,Returned,87210.0,8721.0,78489.0,57972.0,20176.0
10549,2026-07-25,C1133,B2C,CZ-East,Sales Rep,Office Chair,Furniture,7.0,5565.0,3828.0,0.0,536.0,Card,Completed,38955.0,0.0,38955.0,26796.0,11623.0
10550,2026-04-09,C1019,B2B,SK-East,Sales Rep,Mouse,Accessories,6.0,1150.0,538.0,0.15,366.0,Bank Transfer,Completed,6900.0,1035.0,5865.0,3228.0,2271.0
10551,2026-04-17,C1044,B2C,CZ-West,Partner,Laptop Pro 14,Electronics,3.0,29867.0,21301.0,0.0,172.0,Bank Transfer,Returned,89601.0,0.0,89601.0,63903.0,25526.0
10552,2026-02-22,C1037,B2B,SK-West,Online,Printer,Office,2.0,7724.0,4621.0,0.0,243.0,Invoice,Cancelled,15448.0,0.0,15448.0,9242.0,5963.0
10553,2026-06-06,C1204,B2B,CZ-Central,Sales Rep,Mouse,Accessories,6.0,1027.0,519.0,0.05,438.0,Invoice,Completed,6162.0,308.1,5853.9,3114.0,2301.8999999999996
10554,2026-04-26,C1275,B2B,SK-East,Online,Keyboard,Accessories,1.0,1820.0,939.0,0.05,101.0,Card,Completed,1820.0,91.0,1729.0,939.0,689.0
10555,2026-03-18,C1144,B2B,CZ-West,Partner,Laptop Pro 14,Electronics,2.0,27090.0,20996.0,0.0,533.0,Invoice,Completed,54180.0,0.0,54180.0,41992.0,11655.0
10556,2026-07-01,C1161,Unknown,CZ-West,Sales Rep,Office Chair,Furniture,4.0,5889.0,3891.0,0.0,344.0,Invoice,Completed,23556.0,0.0,23556.0,15564.0,7648.0
10557,2026-05-29,C1193,B2C,CZ-West,Sales Rep,Executive Chair,Furniture,1.0,12004.0,7575.0,0.0,330.0,Bank Transfer,Completed,12004.0,0.0,12004.0,7575.0,4099.0
10558,2026-06-08,C1065,B2C,CZ-Central,Partner,Laptop Air 13,Electronics,2.0,22645.0,15944.0,0.2,444.0,Invoice,Cancelled,45290.0,9058.0,36232.0,31888.0,3900.0
10559,2026-03-08,C1224,B2C,CZ-Central,Partner,Monitor 27,Electronics,5.0,7851.0,5107.0,0.05,341.0,Invoice,Completed,39255.0,1962.75,37292.25,25535.0,11416.25
10560,2026-02-18,C1170,B2B,CZ-West,Online,Keyboard,Accessories,2.0,1793.0,937.0,0.15,334.0,Bank Transfer,Completed,3586.0,537.9,3048.1,1874.0,840.0999999999999
10561,2026-04-08,C1244,B2B,CZ-East,Online,Keyboard,Accessories,4.0,6971.0,972.0,0.05,475.0,Bank Transfer,Completed,27884.0,1394.2,26489.8,3888.0,22126.8
10562,2026-07-01,C1216,B2C,SK-East,Sales Rep,Desk 180,Furniture,4.0,13179.0,9155.0,0.0,471.0,Invoice,Completed,52716.0,0.0,52716.0,36620.0,15625.0
10563,2026-05-31,C1082,B2C,CZ-West,Partner,Mouse,Accessories,4.0,1148.0,532.0,0.0,271.0,Bank Transfer,Cancelled,4592.0,0.0,4592.0,2128.0,2193.0
10564,2026-06-14,C1052,B2B,SK-West,Partner,Bookshelf,Furniture,7.0,5973.0,3376.0,0.1,549.0,Invoice,Completed,41811.0,4181.1,37629.9,23632.0,13448.900000000001
10565,2026-01-03,C1036,B2C,CZ-East,Online,Docking Station,Accessories,6.0,3972.0,2695.0,0.0,355.0,Bank Transfer,Completed,23832.0,0.0,23832.0,16170.0,7307.0
10566,2026-05-05,C1111,B2C,CZ-West,Partner,Keyboard,Accessories,1.0,1863.0,974.0,0.1,634.0,Card,Completed,1863.0,186.3,1676.7,974.0,68.70000000000005
10567,2026-01-19,C1284,B2C,CZ-East,Online,Printer,Office,1.0,7237.0,4691.0,0.0,304.0,Invoice,Completed,7237.0,0.0,7237.0,4691.0,2242.0
10568,2026-07-16,C1061,B2B,SK-East,Sales Rep,Keyboard,Accessories,6.0,1986.0,932.0,0.0,75.0,Bank Transfer,Completed,11916.0,0.0,11916.0,5592.0,6249.0
10569,2026-02-21,C1208,B2C,SK-West,Online,Office Chair,Furniture,4.0,5974.0,3926.0,0.05,182.0,Bank Transfer,Cancelled,23896.0,1194.8,22701.2,15704.0,6815.200000000001
10570,2026-05-06,C1038,B2C,SK-East,Online,Mouse,Accessories,2.0,1206.0,545.0,0.0,182.0,Card,Returned,2412.0,0.0,2412.0,1090.0,1140.0
10571,2026-03-24,C1299,B2C,SK-West,Online,Printer,Office,5.0,7661.0,4691.0,0.0,287.0,Bank Transfer,Completed,38305.0,0.0,38305.0,23455.0,14563.0
10572,2026-07-27,C1267,B2B,SK-East,Partner,Monitor 34,Electronics,4.0,13926.0,9663.0,0.05,201.0,Unknown,Returned,55704.0,2785.2000000000003,52918.8,38652.0,14065.800000000003
10573,2026-05-01,C1263,B2B,CZ-East,Online,Webcam,Accessories,3.0,2685.0,1330.0,0.0,0.0,Bank Transfer,Cancelled,8055.0,0.0,8055.0,3990.0,4065.0
10574,2026-07-03,C1296,B2B,SK-West,Online,Webcam,Accessories,3.0,2450.0,1344.0,0.15,260.0,Invoice,Completed,7350.0,1102.5,6247.5,4032.0,1955.5
10575,2026-07-04,C1142,B2B,CZ-Central,Sales Rep,Executive Chair,Furniture,5.0,11570.0,7196.0,0.05,235.0,Invoice,Cancelled,57850.0,2892.5,54957.5,35980.0,18742.5
10576,2026-05-20,C1263,B2C,SK-East,Sales Rep,Desk 140,Furniture,6.0,8891.0,6090.0,0.3,0.0,Bank Transfer,Completed,53346.0,16003.8,37342.2,36540.0,802.1999999999971
10577,2026-06-30,C1016,B2B,CZ-East,Sales Rep,Mouse,Accessories,3.0,1056.0,551.0,0.05,426.0,Invoice,Returned,3168.0,158.4,3009.6,1653.0,930.5999999999999
10578,2026-05-19,C1187,B2B,SK-East,Online,Desk 140,Furniture,5.0,7891.0,5779.0,0.0,168.0,Bank Transfer,Cancelled,39455.0,0.0,39455.0,28895.0,10392.0
